title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Don't Let Go!,Courtney Joseph,religion,First published in 2022,/works/OL28928183W,/authors/OL7803925A/Courtney_Joseph,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  Women Living Well Ministries|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
2023 Calendar GR Wenn Guter Rat Himmlisch Ist,Bayless Conley,religion,First published in 2022,/works/OL28928190W,/authors/OL1483655A/Bayless_Conley,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  Answers Press|Language German,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
God's Blueprint for Your Marriage,Daniel H. Smith,religion,First published in 2022,/works/OL28716977W,/authors/OL10597663A/Daniel_H._Smith,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  ECS Ministries|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
CLM Calendar 2022-2023,Curt Landry Ministries,religion,First published in 2022,/works/OL28716894W,/authors/OL9624212A/Curt_Landry_Ministries,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  Curt Landry Ministries|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Golden Keys,Beverly Soderholm,religion,First published in 2022,/works/OL28716975W,/authors/OL10597658A/Beverly_Soderholm,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  ECS Ministries|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Better Homes and Marriages,O. J. Gibson,religion,First published in 2022,/works/OL28716882W,/authors/OL10632461A/O._J._Gibson,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  ECS Ministries|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Summary of Louie Giglio's Goliath Must Fall,Irb Media,religion,First published in 2022,/works/OL28692311W,/authors/OL10394876A/Irb_Media,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  IRB MEDIA|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Summary of Damon Brand's Magickal Servitors,Irb Media,religion,First published in 2022,/works/OL28692318W,/authors/OL10394876A/Irb_Media,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  IRB MEDIA|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Great Pursuits SP 2022 1st Printing Great Pursuits,Bayless Conley,religion,First published in 2022,/works/OL28692287W,/authors/OL1483655A/Bayless_Conley,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  Answers Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Plough Quarterly No. 20 - the Welcome Table,Peter Mommsen,religion,First published in 2019,/works/OL28692608W,/authors/OL7694619A/Peter_Mommsen,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Plough Publishing House|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
