title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Sustainable Negotiation,Eliane Karsaklian,physics,First published in 2017,/works/OL21151527W,/authors/OL8100676A/Eliane_Karsaklian,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Emerald Publishing Limited|Language English|Pages 192,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Rational Mechanics,R. Catesby Taliaferro,physics,First published in 2013,/works/OL21049648W,/authors/OL8049426A/R._Catesby_Taliaferro,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Dover Publications, Incorporated|Language English|Pages 352",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Physics of Ettore Majorana,Salvatore Esposito,physics,First published in 2014,/works/OL21087129W,/authors/OL6725107A/Salvatore_Esposito,//covers.openlibrary.org/b/olid/OL28543693M-M.jpg,Publish Date 2014|Publisher  Cambridge University Press|Language English|Pages 393,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dictionary of physical metallurgy in five languages,R. Freiwillig,physics,First published in 1987,/works/OL19049440W,/authors/OL2710401A/R._Freiwillig,//covers.openlibrary.org/b/olid/OL2545743M-M.jpg,Publish Date 1987|Publisher  Elsevier|Language English|Pages 192,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Kant's philosophy of physical science,Robert E. Butts,physics,First published in 1986,/works/OL19453768W?edition=ia%3Akantsphilosophyo0000unse,/authors/OL710937A/Robert_E._Butts,//covers.openlibrary.org/b/olid/OL2721980M-M.jpg,"Publish Date 1986|Publisher  D. Reidel,              Sold and distributed in the U.S.A. and Canada by Kluwer Academic Publishers|Language English|Pages 363",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Evidence based healthcare,Judy Mead,physics,First published in 1998,/works/OL18312680W?edition=ia%3Aevidencebasedhea0000unse_b4k6,/authors/OL3334538A/Judy_Mead,//covers.openlibrary.org/b/olid/OL22035699M-M.jpg,Publish Date 2001|Publisher  Butterworth-Heinemann|Language English|Pages 249,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Entangled world,Jürgen Audretsch,physics,First published in 2006,/works/OL18208387W?edition=ia%3Aentangledworld00audr,/authors/OL3177197A/Jürgen_Audretsch,//covers.openlibrary.org/b/olid/OL17192163M-M.jpg,Publish Date 2006|Publisher  Wiley-VCH|Language English|Pages 300,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nonlinear Optics and Optical Computing,S. Martellucci,physics,First published in 1990,/works/OL19891108W?edition=ia%3Anonlinearopticso00firt,/authors/OL3270252A/S._Martellucci,//covers.openlibrary.org/b/olid/OL27077622M-M.jpg,"Publish Date 1990|Publisher  Springer US,              Imprint,              Springer|Language English|Pages 285",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Light-matter interaction,"Wendell T., III Hill",physics,First published in 2007,/works/OL19575472W?edition=ia%3Alightmatterinter00iiiw_425,/authors/OL3177257A/Wendell_T._III_Hill,//covers.openlibrary.org/b/olid/OL9052982M-M.jpg,"Publish Date January 9, 2007|Publisher  Wiley-VCH|Language English|Pages 325",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Aeolian Geomorphology,Ian Livingstone,physics,First published in 2019,/works/OL21632613W,/authors/OL4294484A/Ian_Livingstone,/images/icons/avatar_book-sm.png,"Publish Date 2019|Publisher  Wiley & Sons, Incorporated, John|Language English|Pages 336",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Computer Simulation in Physics and Engineering,Martin Oliver Steinhauser,physics,First published in 2012,/works/OL21479768W,/authors/OL7999672A/Martin_Oliver_Steinhauser,/images/icons/avatar_book-sm.png,"Publish Date 2012|Publisher  De Gruyter, Inc.|Language English|Pages 529",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Statistical Physics and Dynamical Systems,FRITZ,physics,First published in 2013,/works/OL21502347W,/authors/OL8227734A/FRITZ,//covers.openlibrary.org/b/olid/OL29149543M-M.jpg,"Publish Date Jan 09, 2014|Publisher  Birkhäuser|Pages 503",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Glass Transition and Phase Transitions in Food and Biological Materials,Yrjo H. Roos,physics,First published in 2017,/works/OL21601479W,/authors/OL3873114A/Yrjo_H._Roos,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Wiley & Sons, Incorporated, John|Language English|Pages 496",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
