title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Segye ŭi chŏngch'i nŭn ŏttŏk'e umjiginŭn'ga,"Nam, T'ae-hyŏn (Professor of politics)",political_science,First published in 2017,/works/OL32346133W,/authors/OL8829144A/Nam_T'ae-hyŏn_(Professor_of_politics),/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Ch'angbi|Language Korean|Pages 385,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
New Zealand Government and Politics,Raymond Miller,political_science,First published in 2003,/works/OL20995559W,/authors/OL5738571A/Raymond_Miller,//covers.openlibrary.org/b/olid/OL3374653M-M.jpg,Publish Date 2003|Publisher  Oxford University Press|Language English|Pages 602,"""New Zealand Government and Politics is the leading undergraduate textbook for students of New Zealand political science. This third edition, featuring seven new chapters, includes a review of the major political events of the period 1990-2003, including analyses of the 2002 election campaign and results, the formation of the new Labour-led government, the parliamentary review of proportional representation, and recent changes to the party system.""--BOOK JACKET.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The Development of Political Understanding,Helen Haste,political_science,First published in 1992,/works/OL9816683W?edition=ia%3Adevelopmentofpol0000unse_o4l4,/authors/OL3800870A/Helen_Haste,//covers.openlibrary.org/b/olid/OL12024763M-M.jpg,"Publish Date July 1992|Publisher  Jossey-Bass Inc Pub,              Jossey-Bass|Language English|Pages 120",This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
"Politics, American Style",Isobel Morin,political_science,First published in 1999,/works/OL8494858W?edition=ia%3Apoliticsamerican0000mori,/authors/OL2838215A/Isobel_Morin,//covers.openlibrary.org/b/olid/OL8015582M-M.jpg,"Publish Date October 1, 1999|Publisher  21st Century,              Lerner Publishing Group,              Millbrook Press|Language English|Pages 144",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Bellwether: Why Ohio Picks the President,Kyle Kondik,political_science,First published in 2016,/works/OL19540228W?edition=ia%3Abellwetherwhyohi0000kond,/authors/OL7493937A/Kyle_Kondik,//covers.openlibrary.org/b/olid/OL26830989M-M.jpg,"Publish Date Jun 15, 2016|Publisher  Ohio University Press|Pages 168",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Deepening democracy?,Kenneth M. Roberts,political_science,First published in 1998,/works/OL1868483W,/authors/OL223713A/Kenneth_M._Roberts,//covers.openlibrary.org/b/olid/OL356699M-M.jpg,Publish Date 1998|Publisher  Stanford University Press|Language English|Pages 370,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Sex, gender and the Conservative Party",Sarah Childs,political_science,First published in 2011,/works/OL16184432W,/authors/OL1517987A/Sarah_Childs,/images/icons/avatar_book-sm.png,Publish Date 2011|Publisher  Palgrave Macmillan|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Citizens' initiatives in Europe,Maija Setälä,political_science,First published in 2012,/works/OL16564668W?edition=ia%3Acitizensinitiati0000unse,/authors/OL7099724A/Maija_Setälä,//covers.openlibrary.org/b/olid/OL25253083M-M.jpg,Publish Date 2012|Publisher  Palgrave Macmillan|Language English|Pages 262,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The four freedoms under siege,Marcus G. Raskin,political_science,First published in 2006,/works/OL11076464W?edition=ia%3Afourfreedomsunde0000rask,/authors/OL583387A/Marcus_G._Raskin,//covers.openlibrary.org/b/olid/OL10289681M-M.jpg,"Publish Date November 30, 2006|Publisher  Praeger Publishers,              Praeger|Language English|Pages 368",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Governance Performance And Capacity Stress The Chronic Case Of Prison Crowding,Simon Bastow,political_science,First published in 2013,/works/OL17579670W,/authors/OL2669472A/Simon_Bastow,//covers.openlibrary.org/b/olid/OL26182824M-M.jpg,Publish Date 2013|Publisher  Palgrave Macmillan,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
NATO after 2000,John Borawski,political_science,First published in 2001,/works/OL2563725W?edition=ia%3Anatoafter2000fut0000bora,/authors/OL365172A/John_Borawski,//covers.openlibrary.org/b/olid/OL21095453M-M.jpg,Publisher  Praeger|Pages 161,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Terror or Democracy in the Middle East (Cambridge Middle East Studies),Katerina Dalacoura,political_science,First published in 2008,/works/OL6047102W?edition=ia%3Aislamistterroris0000dala,/authors/OL1522169A/Katerina_Dalacoura,//covers.openlibrary.org/b/olid/OL10436354M-M.jpg,"Publish Date March 1, 2008|Publisher  Cambridge University Press",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"GENDER AND THE WELFARE STATE: CARE, WORK AND WELFARE IN EUROPE AND THE USA",MARY DALY,political_science,First published in 2003,/works/OL13610053W,/authors/OL6468745A/MARY_DALY,//covers.openlibrary.org/b/olid/OL7956214M-M.jpg,"Publish Date June 1, 2003|Publisher  Polity Press|Language English|Pages 224",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The British electorate 1963-1992,Ivor Crewe,political_science,First published in 1995,/works/OL2384204W,/authors/OL325501A/Ivor_Crewe,//covers.openlibrary.org/b/olid/OL785355M-M.jpg,Publish Date 1995|Publisher  Cambridge University Press|Language English|Pages 501,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Frequentare il futuro,Gavino Angius,political_science,First published in 1999,/works/OL12753612W,/authors/OL5721781A/Gavino_Angius,//covers.openlibrary.org/b/olid/OL19407803M-M.jpg,Publish Date 1999|Publisher  Baldini & Castoldi|Language Italian|Pages 186,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The invisible state,Alastair Davidson,political_science,First published in 1991,/works/OL3277618W?edition=ia%3Ainvisiblestatefo0000davi,/authors/OL535143A/Alastair_Davidson,//covers.openlibrary.org/b/olid/OL1886099M-M.jpg,Publish Date 1991|Publisher  Cambridge University Press|Language English|Pages 329,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Malaysia's political economy,Edmund Terence Gomez,political_science,First published in 1997,/works/OL26839W,/authors/OL26211A/Edmund_Terence_Gomez,//covers.openlibrary.org/b/olid/OL658553M-M.jpg,Publish Date 1999|Publisher  Cambridge University Press|Language English|Pages 228,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Thukydides und die Verfassung der Polis,Hartmut Leppin,political_science,First published in 1999,/works/OL2582919W,/authors/OL369993A/Hartmut_Leppin,//covers.openlibrary.org/b/olid/OL21294239M-M.jpg,Publish Date 1999|Publisher  Akademie Verlag|Language German|Pages 253,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Science and power in colonial Mauritius,William Kelleher Storey,political_science,First published in 1997,/works/OL1838794W,/authors/OL220254A/William_Kelleher_Storey,//covers.openlibrary.org/b/olid/OL690299M-M.jpg,Publish Date 1997|Publisher  University of Rochester Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Political culture and leadership in Soviet Russia,"Tucker, Robert C.",political_science,First published in 1987,/works/OL2928713W?edition=ia%3Apoliticalculture00robe,/authors/OL446393A/Tucker_Robert_C.,//covers.openlibrary.org/b/olid/OL2382328M-M.jpg,Publish Date 1987|Publisher  Norton|Language English|Pages 214,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Vietnam,Ian Jeffries,political_science,First published in 2007,/works/OL28808760W,/authors/OL453007A/Ian_Jeffries,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Forgotten crisis,Robert Elliot Kaplan,political_science,First published in 1995,/works/OL8863416W?edition=ia%3Aforgottencrisisf0000kapl,/authors/OL3044346A/Robert_Elliot_Kaplan,//covers.openlibrary.org/b/olid/OL18624489M-M.jpg,Publish Date 1995|Publisher  Berg Publishers|Language English|Pages 211,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Monitoring the impacts of prison and parole services,Urban Institute.,political_science,First published in 1977,/works/OL4004435W?edition=ia%3Amonitoringimpact0000urba,/authors/OL737884A/Urban_Institute.,//covers.openlibrary.org/b/olid/OL4156870M-M.jpg,Publish Date 1977|Publisher  Urban Institute|Language English|Pages 71,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
OIL IN THE GULF: OBSTACLES TO DEMOCRACY AND DEVELOPMENT; ED. BY DANIEL HERADSTVELT,Daniel Heradstveit,political_science,First published in 2004,/works/OL19271090W?edition=ia%3Aoilingulfobstacl0000unse,/authors/OL4845467A/Daniel_Heradstveit,//covers.openlibrary.org/b/olid/OL22576801M-M.jpg,Publisher  ASHGATE|Language Undetermined,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Latinos and political coalitions,Roberto E. Villarreal,political_science,First published in 1991,/works/OL18357929W?edition=ia%3Alatinospolitical0000unse,/authors/OL1764320A/Roberto_E._Villarreal,//covers.openlibrary.org/b/olid/OL2028616M-M.jpg,Publish Date 1991|Publisher  Greenwood Press|Language English|Pages 221,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dominance and Decline,Susan Booysen,political_science,First published in 2015,/works/OL21594460W?edition=ia%3Adominancedecline0000booy,/authors/OL7155493A/Susan_Booysen,//covers.openlibrary.org/b/olid/OL29318517M-M.jpg,Publish Date 2015|Publisher  Wits University Press|Language English|Pages 336,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Army and Nation,Steven I. Wilkinson,political_science,First published in 2015,/works/OL21084934W,/authors/OL2665645A/Steven_I._Wilkinson,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Harvard University Press|Language English|Pages 304,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Why not?,Jamie Maxwell,political_science,First published in 2014,/works/OL23440373W,/authors/OL8896564A/Jamie_Maxwell,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Luath Press Limited|Language English|Pages 117,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Technology and World Politics,Daniel McCarthy,political_science,First published in 2017,/works/OL21281199W,/authors/OL7900105A/Daniel_McCarthy,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Taylor & Francis Group|Language English|Pages 284,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Whistle stop,Philip White,political_science,First published in 2014,/works/OL20894410W?edition=ia%3Awhistlestophow310000whit,/authors/OL589023A/Philip_White,//covers.openlibrary.org/b/olid/OL28301464M-M.jpg,Publish Date 2014|Publisher  ForEdge [University Press of New England]|Language English,"How Harry S. Truman overcame the doubters, the haters, and the do-nothing congress to recapture the presidency and save America.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
