title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
The vaccination debate,Jill Sherman,juvenile_literature,First published in 2011,/works/OL15090698W?edition=ia%3Avaccinationdebat0000sher,/authors/OL5080374A/Jill_Sherman,//covers.openlibrary.org/b/olid/OL24068478M-M.jpg,"Publish Date 2011|Publisher  ABDO Pub.,              ABDO Publishing Company,              Abdo Publishing Company,              Essential Library|Language English|Pages 112",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mouths (All Kinds Ofà),Sara Swan Miller,juvenile_literature,First published in 2007,/works/OL15288041W?edition=ia%3Amouths0000mill,/authors/OL29077A/Sara_Swan_Miller,//covers.openlibrary.org/b/olid/OL10904697M-M.jpg,"Publish Date September 2007|Publisher  Marshall Cavendish Children's Books,              Cavendish Square,              Cavendish Square Publishing|Language English|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Energía nuclear,Tea Benduhn,juvenile_literature,First published in 2009,/works/OL5952132W?edition=ia%3Aenergianuclear0000bend,/authors/OL1476194A/Tea_Benduhn,//covers.openlibrary.org/b/olid/OL16841038M-M.jpg,"Publish Date 2009|Publisher  Weekly Reader Books,              Weekly Reader Early Learning Library,              Gareth Stevens Pub|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Look and remember,Kristen McCurry,juvenile_literature,First published in 2012,/works/OL16216055W?edition=ia%3Alookrememberphot0000mccu,/authors/OL3041354A/Kristen_McCurry,//covers.openlibrary.org/b/olid/OL25078951M-M.jpg,Publish Date 2012|Publisher  Capstone Press|Language English|Pages 32,"""Simple text invites reader to recall details from full-color photos""--Provided by publisher.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
"Run, swim, fly",Julie K. Lundgren,juvenile_literature,First published in 2012,/works/OL15901531W,/authors/OL5152350A/Julie_K._Lundgren,//covers.openlibrary.org/b/olid/OL24808596M-M.jpg,"Publish Date 2012|Publisher  Rourke,              Rourke Educational Media|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Phantom animals,Daniel Cohen,juvenile_literature,First published in 1991,/works/OL15218615W?edition=ia%3Aphantomanimals00cohe,/authors/OL634935A/Daniel_Cohen,//covers.openlibrary.org/b/olid/OL1886911M-M.jpg,Publish Date 1991|Publisher  Putnam|Language English|Pages 111,"Presents tales of people who have encountered ghostly dogs, cats, rabbits, and other animals.   Read more Read less",9 Want to read|1 Currently reading|3 Have read
Monsters you never heard of,Daniel Cohen,juvenile_literature,First published in 1980,/works/OL15218605W?edition=ia%3Amonstersyounever00cohe,/authors/OL634935A/Daniel_Cohen,//covers.openlibrary.org/b/olid/OL4419410M-M.jpg,"Publish Date 1980|Publisher  Dodd, Mead|Language English|Pages 112","Accounts of lesser-known monsters, including the Jersey Devil, Hairy Hands, Dover Demon, Spring-Heeled Jack, and other phantom animals.   Read more Read less",5 Want to read|1 Currently reading|0 Have read
Having Fun With Textiles (Fun Art Projects),Sarah Medina,juvenile_literature,First published in 2007,/works/OL3736521W?edition=ia%3Ahavingfunwithtex0000medi,/authors/OL655086A/Sarah_Medina,//covers.openlibrary.org/b/olid/OL8402421M-M.jpg,"Publish Date September 30, 2007|Publisher  PowerKids Press,              Powerkids Pr|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Natural resources,Louise Spilsbury,juvenile_literature,First published in 2009,/works/OL5735718W,/authors/OL1394428A/Louise_Spilsbury,//covers.openlibrary.org/b/olid/OL23181142M-M.jpg,"Publish Date 2009|Publisher  Heinemann Library,              Heinemann,              Heinemann-Raintree,              Brand: Heinemann-Raintree|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Baby orangutan,Julie Shively,juvenile_literature,First published in 2005,/works/OL465169W,/authors/OL27159A/Julie_Shively,//covers.openlibrary.org/b/olid/OL3296289M-M.jpg,"Publish Date 2005|Publisher  CandyCane Press,              WorthyKids|Language English|Pages 26",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A Wacky Guide To Paper Fun,Alan Snow,juvenile_literature,First published in 2007,/works/OL17450165W?edition=ia%3Awackyguidetopape0000snow,/authors/OL460493A/Alan_Snow,//covers.openlibrary.org/b/olid/OL26034571M-M.jpg,"Publish Date 2007|Publisher  Walker Books Ltd,              Walker Childrens Paperbacks|Pages 32",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
