title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
America and its people,Laureat Bernard,juvenile_literature,First published in 1968,/works/OL7263939W,/authors/OL2117590A/Laureat_Bernard,/images/icons/avatar_book-sm.png,Publish Date 1968|Publisher  W. H. Sadlier|Language English|Pages 683,"A high school textbook in American history, tracing the growth of the nation from early European discoveries of the New World to the work of the 89th Congress.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
La fundación del monasterio de el Escorial,Tresgallo de Souza,juvenile_literature,First published in 1963,/works/OL7264120W,/authors/OL2117759A/Tresgallo_de_Souza,/images/icons/avatar_book-sm.png,Publish Date 1963|Publisher  Aguilar|Language Spanish|Pages 111,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Histoires vraies et passionnantes,Myriam Nil,juvenile_literature,First published in 1968,/works/OL7290171W,/authors/OL2136685A/Myriam_Nil,/images/icons/avatar_book-sm.png,Publish Date 1968|Publisher  Spes|Language French|Pages 136,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Broad stripes and bright stars,Boy Scouts of America. Allegheny Trails ...,juvenile_literature,First published in 1970,/works/OL7214241W?edition=ia%3Abroadstripesbrig00boys,/authors/OL2074055A/Boy_Scouts_of_America._Allegheny_Trails_Council.,//covers.openlibrary.org/b/olid/OL5443969M-M.jpg,Publish Date 1970|Publisher  American Heritage Press|Language English|Pages 61,"Traces the history of America's flag including flaglike symbols, heraldic banners, nautical ensigns, and seals.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Australian snake man: the story of Eric Worrell.,Roy Norry,juvenile_literature,First published in 1966,/works/OL7256247W,/authors/OL2112433A/Roy_Norry,/images/icons/avatar_book-sm.png,Publish Date 1966|Publisher  Nelson (Australia)|Language English|Pages 27,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Some days to remember,Alma Kehoe Reck,juvenile_literature,First published in 1958,/works/OL7272647W,/authors/OL2126411A/Alma_Kehoe_Reck,/images/icons/avatar_book-sm.png,Publish Date 1958|Publisher  Melmont|Language English|Pages 23,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"East Africa today: a geography of Kenya, Tanganyika-Zanzibar and Uganda",Margaret P. Anderson,juvenile_literature,First published in 1964,/works/OL7290609W,/authors/OL2136962A/Margaret_P._Anderson,/images/icons/avatar_book-sm.png,Publish Date 1964|Publisher  Black|Language English|Pages 80,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The beginning rider,Evelyn Pervier,juvenile_literature,First published in 1980,/works/OL5406309W,/authors/OL1261708A/Evelyn_Pervier,/images/icons/avatar_book-sm.png,Publish Date 1980|Publisher  J. Messner|Language English|Pages 191,"Discusses fundamentals of horsemanship, including the mount and dismount, basic body position, the various gaits, grooming, and the tack.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
God's Son,DeVere Ramsay,juvenile_literature,First published in 1964,/works/OL5371391W,/authors/OL1239777A/DeVere_Ramsay,/images/icons/avatar_book-sm.png,Publish Date 1964|Publisher  Eerdmans|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Surface warships,Robert Van Tol,juvenile_literature,First published in 1985,/works/OL5371385W?edition=ia%3Asurfacewarships00vant,/authors/OL1239774A/Robert_Van_Tol,//covers.openlibrary.org/b/olid/OL2870897M-M.jpg,Publish Date 1985|Publisher  F. Watts|Language English|Pages 47,Describes the characteristics of different types of modern warships and their functions. Also includes a brief overview of the history and development of battleships with a list of the famous ships built since 1902.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
A ghost hunter's handbook,Peter Underwood,juvenile_literature,First published in 1980,/works/OL5303285W,/authors/OL1205487A/Peter_Underwood,/images/icons/avatar_book-sm.png,Publish Date 1980|Publisher  Sparrow|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Introduction to geography,T. F. Murphy,juvenile_literature,First published in 1968,/works/OL5322048W,/authors/OL1217205A/T._F._Murphy,/images/icons/avatar_book-sm.png,Publish Date 1968|Publisher  C. J. Fallon Ltd.|Language English|Pages 67,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Deserts,"Green, Christopher",juvenile_literature,First published in 1983,/works/OL5321268W?edition=ia%3Adeserts0000gree_g1h2,/authors/OL1216662A/Green_Christopher,//covers.openlibrary.org/b/olid/OL2797018M-M.jpg,Publish Date 1983|Publisher  Bodley Head|Language English|Pages 23,An introduction to deserts and the ways plants and animals adapt to living in them.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Bang ni xue shu xue,"Wang, Shu.",juvenile_literature,First published in 1983,/works/OL5382708W,/authors/OL1247838A/Wang_Shu.,/images/icons/avatar_book-sm.png,"Publish Date 1983|Publisher  Di zhi chu ban she,              Xin hua shu dian Beijing fa xing suo fa xing|Language Chinese|Pages 71",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Occupational mathematics,Gerald E. Gannon,juvenile_literature,First published in 1986,/works/OL5372731W?edition=ia%3Aoccupationalmath0000gann,/authors/OL1240876A/Gerald_E._Gannon,//covers.openlibrary.org/b/olid/OL2874218M-M.jpg,Publish Date 1986|Publisher  South-Western Pub. Co.|Language English|Pages 463,Examines the relationship between fundamental mathematical concepts and problem solving in situations in daily life.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Looking at motorcycles,Cliff Lines,juvenile_literature,First published in 1985,/works/OL5372679W?edition=ia%3Alookingatmotorcy0000line,/authors/OL1240820A/Cliff_Lines,//covers.openlibrary.org/b/olid/OL2874884M-M.jpg,Publish Date 1985|Publisher  Bookwright Press|Language English|Pages 64,"Discusses the history of motorcycles, how they work, and their many uses.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Looking at trucks,Cliff Lines,juvenile_literature,First published in 1984,/works/OL5372682W?edition=ia%3Alookingattrucks00line,/authors/OL1240820A/Cliff_Lines,//covers.openlibrary.org/b/olid/OL2874066M-M.jpg,Publish Date 1984|Publisher  Bookwright Press|Language English|Pages 63,Text and illustrations describe different kinds of trucks and their functions.   Read more Read less,1 Want to read|0 Currently reading|1 Have read
The story of Jesus,Gloria Diener,juvenile_literature,First published in 1935,/works/OL5372113W,/authors/OL1240330A/Gloria_Diener,/images/icons/avatar_book-sm.png,"Publish Date 1935|Publisher  Rand, McNally|Language English|Pages 64",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Looking at cars,Cliff Lines,juvenile_literature,First published in 1984,/works/OL5372678W,/authors/OL1240820A/Cliff_Lines,/images/icons/avatar_book-sm.png,Publish Date 1984|Publisher  Bookwright Press|Language English|Pages 63,"Surveys the history of the automobile, the way it works, its effect on modern life, and its future.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Halloween,Katherine Leiner,juvenile_literature,First published in 1993,/works/OL547853W?edition=ia%3Ahalloween0000lein,/authors/OL38966A/Katherine_Leiner,//covers.openlibrary.org/b/olid/OL1734485M-M.jpg,"Publish Date 1993|Publisher  Atheneum,              Maxwell Macmillan Canada,              Maxwell Macmillan International|Language English","Photographs and text capture children sporting a variety of Halloween costumes, including a witch, vampire, princess, and pumpkin ghost.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
You and American life lines,John Bryan Lewellen,juvenile_literature,First published in 1952,/works/OL5477998W?edition=ia%3Ayouamericanlifel00lewe,/authors/OL1296353A/John_Bryan_Lewellen,//covers.openlibrary.org/b/olid/OL6111112M-M.jpg,Publish Date 1952|Publisher  Childrens Press|Language English|Pages 60,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Santa Fe Trail,Judy Alter,juvenile_literature,First published in 1998,/works/OL550632W?edition=ia%3Asantafetrail0000alte,/authors/OL39204A/Judy_Alter,//covers.openlibrary.org/b/olid/OL685820M-M.jpg,Publish Date 1998|Publisher  Children's Press|Language English|Pages 30,Presents a history of the trail that became an important commercial route to the southwestern United States during the 1800s.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Disastrous earthquakes,Henry Gilfond,juvenile_literature,First published in 1981,/works/OL5479664W?edition=ia%3Adisastrousearthq0000gilf,/authors/OL1296951A/Henry_Gilfond,//covers.openlibrary.org/b/olid/OL4259057M-M.jpg,Publish Date 1981|Publisher  F. Watts|Language English|Pages 66,"Explains what causes earthquakes, how to predict and measure them, and ways to prevent damage. Also describes great quakes throughout history.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Learning the law,Wanda Rushing Edwards,juvenile_literature,First published in 1983,/works/OL5463437W,/authors/OL1289249A/Wanda_Rushing_Edwards,/images/icons/avatar_book-sm.png,Publish Date 1983|Publisher  North Carolina Dept. of Justice|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Victorian Britain (Witness to History),Ross Stewart,juvenile_literature,First published in 2004,/works/OL5473069W?edition=ia%3Avictorianbritain0000conn_o0t6,/authors/OL1294749A/Ross_Stewart,//covers.openlibrary.org/b/olid/OL7506567M-M.jpg,"Publish Date September 15, 2004|Publisher  Heinemann Library|Pages 56",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Medvezhonok Dzhonni: rasskazy,Ernest Thompson Seton,juvenile_literature,First published in 2002,/works/OL549936W,/authors/OL39160A/Ernest_Thompson_Seton,/images/icons/avatar_book-sm.png,Publish Date 2002|Publisher  I︠A︡ntarnyĭ skaz|Language Russian|Pages 54,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Whole World is Dancing,Elizabeth Uhlig,juvenile_literature,First published in 2005,/works/OL556036W,/authors/OL41014A/Elizabeth_Uhlig,//covers.openlibrary.org/b/olid/OL8557502M-M.jpg,"Publish Date October 15, 2005|Publisher  Marble House Editions|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Make your own megillah,Judyth Saypol Groner,juvenile_literature,First published in 1998,/works/OL554270W,/authors/OL40739A/Judyth_Saypol_Groner,/images/icons/avatar_book-sm.png,Publish Date 1998|Publisher  Kar-Ben Copies|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Asar, vikingar, helgon","Lindholm, Stig",juvenile_literature,First published in 1971,/works/OL5525565W,/authors/OL1316931A/Lindholm_Stig,/images/icons/avatar_book-sm.png,Publish Date 1971|Publisher  Verbum|Language Swedish|Pages 126,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
