title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
chats des pharaons,,cats,First published in 1989,/works/OL21834686M,,/images/icons/avatar_book-sm.png,Publish Date 1989|Publisher  Institut Royal des Sciences Naturelles de Belgique|Language French|Pages 93,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Symposium on disorders of the feline lower urinary tract,,cats,First published in 1984,/works/OL21542065M,,/images/icons/avatar_book-sm.png,Publish Date 1984|Publisher  Saunders|Language English|Pages 317,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Strangers no more,,cats,First published in 1978,/works/OL20780506M,,/images/icons/avatar_book-sm.png,Publish Date 1978|Publisher  Department of Anthropology : Ithaca College|Language English|Pages 349,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Disorders of the feline lower urinary tract.,,cats,First published in 1996,/works/OL21186775M,,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  Saunders|Language English|Pages 665,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Feline dentistry,,cats,First published in 1992,/works/OL21206640M,,/images/icons/avatar_book-sm.png,Publish Date 1992|Publisher  Saunders|Language English|Pages 156,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mary Anne and the Search for Tigger,,cats,First published in 1993,/works/OL9206439M,,/images/icons/avatar_book-sm.png,Publish Date April 1993|Publisher  Scholastic,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ivan sleeps over,Nanci Bell,cats,First published in 1997,/works/OL653054W,/authors/OL50760A/Nanci_Bell,/images/icons/avatar_book-sm.png,Publish Date 1997|Publisher  Gander Pub.|Language English|Pages 59,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Gatos - Guia Visual de Mas de 250 Razas (Manualses de Identification),David Alderton,cats,First published in 1995,/works/OL13228639M,/authors/OL44920A/David_Alderton,/images/icons/avatar_book-sm.png,Publish Date September 1995|Publisher  Omega|Language Spanish|Pages 256,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cuidados del Gato,David Alderton,cats,First published in 1991,/works/OL13234937M,/authors/OL44920A/David_Alderton,/images/icons/avatar_book-sm.png,Publish Date December 1991|Publisher  Ceac|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats (Eyewitness 3D Eye),,cats,First published in 1999,/works/OL10814276M,,/images/icons/avatar_book-sm.png,"Publish Date November 18, 1999|Publisher  Dorling Kindersley Publishers Ltd|Pages 56",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Kittens,,cats,First published in 1999,/works/OL10967602M,,/images/icons/avatar_book-sm.png,Publish Date September 1999|Publisher  Landoll|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
In the Company of Cats,,cats,First published in 2005,/works/OL10958189M,,/images/icons/avatar_book-sm.png,Publish Date August 2005|Publisher  Cedco Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Purr Dien,Sta-Kris Inc,cats,First published in 1996,/works/OL12147874M,/authors/OL3829136A/Sta-Kris_Inc,/images/icons/avatar_book-sm.png,Publish Date July 1996|Publisher  Sta-Kris|Language English|Pages 366,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Fluffballs Calendar,,cats,First published in 2001,/works/OL12310379M,,/images/icons/avatar_book-sm.png,Publish Date August 2001|Publisher  Viesti Collection|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Kittens Calendar,,cats,First published in 2002,/works/OL12318698M,,/images/icons/avatar_book-sm.png,Publish Date May 2002|Publisher  Avalanche Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Karen's Kittycat Club,,cats,First published in 1990,/works/OL13297854M,,/images/icons/avatar_book-sm.png,Publish Date August 1990|Publisher  Scholastic,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Gary Patterson's Cats Magnetic Square Calendar with Pens/Pencils,,cats,First published in 2002,/works/OL12318767M,,/images/icons/avatar_book-sm.png,Publish Date May 2002|Publisher  Avalanche Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Judy Reinen Cats Calendar,,cats,First published in 2002,/works/OL12318696M,,/images/icons/avatar_book-sm.png,Publish Date May 2002|Publisher  Avalanche Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bromatologia Total,Elsa Flint,cats,First published in 2005,/works/OL13199297M,/authors/OL3044446A/Elsa_Flint,/images/icons/avatar_book-sm.png,Publish Date August 2005|Publisher  Fundacion Nueba y Mas|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Nine Lives of Adventurecat,,cats,First published in 1994,/works/OL13331784M,,/images/icons/avatar_book-sm.png,Publish Date March 1994|Publisher  Little Apple,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Feline dermatology,,cats,First published in 1995,/works/OL16137334M,,/images/icons/avatar_book-sm.png,Publish Date 1995|Publisher  Saunders|Language English|Pages 1013,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Applied canine and feline ethology,,cats,First published in 1983,/works/OL16562396M,,/images/icons/avatar_book-sm.png,Publish Date 1983|Publisher  Elsevier Scientific Pub. Co.|Language English|Pages 157,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Feline dentistry,,cats,First published in 1992,/works/OL16137250M,,/images/icons/avatar_book-sm.png,Publish Date 1992|Publisher  Saunders|Language English|Pages 1496,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Soft-tissue surgery course in the dog and cat : a course offered by the University of Queensland Veterinary Science Postgraduate Committee at The University of Queensland Veterinary School, July 3-6, 1978.",,cats,First published in 1978,/works/OL17900598M,,/images/icons/avatar_book-sm.png,"Publish Date 1978|Publisher  University of Queensland, Post-Graduate Veterinary Science Committee|Language English|Pages 157",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Rolf Harris Personality Cats,Alwen Harris,cats,First published in 1994,/works/OL9809103W?edition=ia%3Arolfharrisperson0000harr,/authors/OL3794024A/Alwen_Harris,//covers.openlibrary.org/b/olid/OL11994990M-M.jpg,"Publish Date November 1, 1994|Publisher  Anaya Publishers|Pages 96",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Morton, the Telepathic Cat",Robert Hursey,cats,First published in 2006,/works/OL9711869W,/authors/OL3702820A/Robert_Hursey,//covers.openlibrary.org/b/olid/OL11692719M-M.jpg,"Publish Date January 31, 2006|Publisher  Lulu.com|Language English|Pages 144",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Santa's Stray in A Piano for Christmas (Santa's Stray),Polly Basore,cats,First published in 2005,/works/OL9771263W?edition=ia%3Asantasstrayinpia0000baso,/authors/OL3760210A/Polly_Basore,//covers.openlibrary.org/b/olid/OL11832927M-M.jpg,"Publish Date September 1, 2005|Publisher  Mennonite Press Inc.|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
