title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Paul Kelver A Novel,Jerome Klapka Jerome,humor,First published in 2007,/works/OL8347373W,/authors/OL215610A/Jerome_Klapka_Jerome,//covers.openlibrary.org/b/olid/OL11975651M-M.jpg,"Publish Date May 23, 2007|Publisher  BiblioBazaar|Language English|Pages 366",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Something Sacred,Rupert Morgan,humor,First published in 2001,/works/OL8383212W,/authors/OL2793350A/Rupert_Morgan,/images/icons/avatar_book-sm.png,"Publish Date July 5, 2002|Publisher  Bantam|Pages 272",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Brevity 3,Guy Endore-Kaiser,humor,First published in 2008,/works/OL8436696W,/authors/OL2812993A/Guy_Endore-Kaiser,/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  Andrews McMeel Publishing|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Joys Of Being Italian,Joseph Ippolito,humor,First published in 2002,/works/OL8436231W,/authors/OL2812792A/Joseph_Ippolito,//covers.openlibrary.org/b/olid/OL7921590M-M.jpg,"Publish Date March 1, 2002|Publisher  Andrews McMeel Publishing|Language English|Pages 160",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Vending Machine of Justice,Simon Nolan,humor,First published in 2000,/works/OL8337762W,/authors/OL2774193A/Simon_Nolan,//covers.openlibrary.org/b/olid/OL7775644M-M.jpg,"Publish Date May 1, 2001|Publisher  Quartet Books|Pages 240",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Clown-Arounds,Joanna Cole,humor,First published in 1981,/works/OL83025W?edition=ia%3Aclownarounds00cole,/authors/OL7280050A/Joanna_Cole,//covers.openlibrary.org/b/olid/OL1091927M-M.jpg,"Publish Date 1994|Publisher  G. Stevens,              Parents Magazine Press|Language English|Pages 48",The Clown-Around family enters a contest which promises a big surprise to the winner.   Read more Read less,2 Want to read|1 Currently reading|1 Have read
Carruthers Down Under,Doug Voll,humor,First published in 2005,/works/OL8766451W,/authors/OL2982636A/Doug_Voll,//covers.openlibrary.org/b/olid/OL8466767M-M.jpg,Publish Date 2005|Publisher  AuthorHouse|Language English|Pages 361,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Allegory of the Chicken,Castor Bellator,humor,First published in 2007,/works/OL8794190W,/authors/OL2998677A/Castor_Bellator,//covers.openlibrary.org/b/olid/OL8512459M-M.jpg,"Publish Date January 17, 2007|Publisher  Xlibris Corporation|Language English|Pages 312",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Business Is Baloney,Leo T. McCall,humor,First published in 2000,/works/OL8803380W?edition=ia%3Abusinessisbalone0000mcca,/authors/OL3005933A/Leo_T._McCall,//covers.openlibrary.org/b/olid/OL11733588M-M.jpg,"Publish Date October 4, 2000|Publisher  Leo T McCall|Language English|Pages 131",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ashley's Team,William Smagula,humor,First published in 2005,/works/OL8768378W,/authors/OL2984239A/William_Smagula,//covers.openlibrary.org/b/olid/OL8468942M-M.jpg,"Publish Date June 8, 2005|Publisher  AuthorHouse|Language English|Pages 108",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Laughin'fertility,Lisa Safran,humor,First published in 1999,/works/OL8821028W?edition=ia%3Alaughinfertility0000safr,/authors/OL3016744A/Lisa_Safran,//covers.openlibrary.org/b/olid/OL9839615M-M.jpg,Publish Date June 1999|Publisher  Koko Press|Language English|Pages 157,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"When You Come to a Fork in the Road, Take It!",Yogi Berra,humor,First published in 2001,/works/OL8884440W,/authors/OL404510A/Yogi_Berra,//covers.openlibrary.org/b/olid/OL8663908M-M.jpg,"Publish Date May 3, 2001|Publisher  Highbridge Audio|Language English","A collection of appealing, funny, and surprisingly moving essays on life, happiness, and getting through the slumps from the bestselling author and celebrated athlete.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Silly Jokes,P. Hawthorn,humor,First published in 1991,/works/OL8458077W?edition=ia%3Ausbornebookofsil0000hawt,/authors/OL2822060A/P._Hawthorn,//covers.openlibrary.org/b/olid/OL10731189M-M.jpg,Publish Date December 1991|Publisher  Edc Pub|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
