title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Ernesto Nazareth na música brasileira,Baptista Siqueira,music,First published in 1967,/works/OL5493942W,/authors/OL1303142A/Baptista_Siqueira,/images/icons/avatar_book-sm.png,Publish Date 1967|Language Portuguese|Pages 146,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The steel band,Wendy Green,music,First published in 1982,/works/OL5437946W?edition=ia%3Asteelband0000gree,/authors/OL1278463A/Wendy_Green,//covers.openlibrary.org/b/olid/OL17419119M-M.jpg,Publish Date 1982|Publisher  Hamilton|Language English|Pages 80,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Het muziekleven in Nederland in de 17de en 18de eeuw,Dirk Jacobus Balfoort,music,First published in 1938,/works/OL5481433W,/authors/OL1297746A/Dirk_Jacobus_Balfoort,/images/icons/avatar_book-sm.png,Publish Date 1981|Publisher  Nijhoff|Language Dutch|Pages 177,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Het muziekleven in Noord-Brabant, 1770-1850",H. J. Zomerdijk,music,First published in 1981,/works/OL5526440W,/authors/OL1317253A/H._J._Zomerdijk,/images/icons/avatar_book-sm.png,Publish Date 1981|Publisher  Stichting Zuidelijk Historisch Contact|Language Dutch|Pages 424,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Der Mensch Musik,Lea van der Pals,music,First published in 1969,/works/OL5924745W,/authors/OL1464491A/Lea_van_der_Pals,//covers.openlibrary.org/b/olid/OL3519694M-M.jpg,Publish Date 1981|Publisher  Philosophisch-Anthroposophischer Verlag|Language German|Pages 85,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
L' altra voce del logos,Simone Zacchini,music,First published in 2003,/works/OL6013662W,/authors/OL1508160A/Simone_Zacchini,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Trauben|Language Italian|Pages 196,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
People Funny Boy,David Katz,music,First published in 2001,/works/OL5965571W,/authors/OL2480708A/David_Katz,//covers.openlibrary.org/b/olid/OL8962121M-M.jpg,"Publish Date August 28, 2006|Publisher  Omnibus Press|Pages 542",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Geschichte der Musik,Karl Storck,music,First published in 1910,/works/OL609127W,/authors/OL46887A/Karl_Storck,/images/icons/avatar_book-sm.png,Publish Date 1910|Publisher  Muth|Language German|Pages 799,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Indian Music,"Pingle, Bh. A.",music,First published in 1898,/works/OL5994312W,/authors/OL1497001A/Pingle_Bh._A.,/images/icons/avatar_book-sm.png,Publish Date 1898|Publisher  Sri Satguru Publications|Language English|Pages 341,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cronache musicali del mondo occidentale,Gianfranco Maselli,music,First published in 2004,/works/OL6106301W,/authors/OL1312705A/Gianfranco_Maselli,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Rai-ERI|Language Italian,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
