title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Slow cooker double dinners for two,Cynthia Stevens Graubart,cooking,First published in 2014,/works/OL19992570W,/authors/OL2770424A/Cynthia_Stevens_Graubart,/images/icons/avatar_book-sm.png,Publish Date 2014|Language English|Pages 160,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cast Iron Cooking,Publications International Ltd.,cooking,First published in 2017,/works/OL20225581W?edition=ia%3Acastironcooking0000unse_e1e5,/authors/OL2710684A/Publications_International_Ltd.,//covers.openlibrary.org/b/olid/OL27416891M-M.jpg,"Publish Date Sep 15, 2017|Publisher  Publications International, Ltd.|Pages 192",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Icelandic seafood,,cooking,First published in 1985,/works/OL18261558W,,/images/icons/avatar_book-sm.png,Publish Date 1985|Publisher  Matur & Menning|Language English|Pages 85,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Southern Living annual recipes 2009,Susan Hernandez Ray,cooking,First published in 2009,/works/OL18186246W?edition=ia%3Asouthernlivingan0000unse,/authors/OL2908116A/Susan_Hernandez_Ray,//covers.openlibrary.org/b/olid/OL26655194M-M.jpg,Publish Date 2009|Publisher  Oxmoor House|Language English|Pages 368,"""Southern Living 2009 Annual Recipes is a complete collection of every single indulgent recipe from the year of Southern Living. The more than 850 innovative recipes found within these pages come from loyal readers, talented chefs, and the Food Staff's experimentation. The recipes undergo rigorous tests so that only the best-of-the-best make it to the pages of the magazine. The latest Test Kitchen secrets, tips and techniques, and prep and cook time information lead to great results every time. '5-Ingredient Comfort Food"" bonus chapter features simple and satisfying Southern dishes--the kinds of recipes that are passed down through generations of families.""--Page 4 of cover.   Read more Read less",3 Want to read|0 Currently reading|0 Have read
The Big Texas Steak House Cookbook,Helen Thompson,cooking,First published in 2011,/works/OL17420306W,/authors/OL1551918A/Helen_Thompson,//covers.openlibrary.org/b/olid/OL26002739M-M.jpg,Publish Date 2011|Publisher  Pelican Publishing Company,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Ultimate Kidapproved Cookbook Delicious Food Kids Will Eat Nutritious Meals Mom Will Love,Oxmoor House,cooking,First published in 2011,/works/OL17465347W,/authors/OL6967977A/Oxmoor_House,//covers.openlibrary.org/b/olid/OL26050673M-M.jpg,Publish Date 2011|Publisher  Oxmoor House,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pennsylvania trail of history cookbook,Pennsylvania Historical and Museum Commi...,cooking,First published in 2004,/works/OL18553715W,/authors/OL6926300A/Pennsylvania_Historical_and_Museum_Commission,//covers.openlibrary.org/b/olid/OL8000992M-M.jpg,Publish Date October 2004|Publisher  Stackpole Books|Language English|Pages 127,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Potluck 336 Crowdpleasing Favorites For Easy Entertaining,Taste of Home Magazine,cooking,First published in 2011,/works/OL17449624W?edition=ia%3Apotluck336crowdp0000unse,/authors/OL3601533A/Taste_of_Home_Magazine,//covers.openlibrary.org/b/olid/OL26033996M-M.jpg,Publish Date 2011|Publisher  Reader's Digest Association,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Essence of Kansas! Taste--,,cooking,First published in 1988,/works/OL18301121W,,/images/icons/avatar_book-sm.png,Publish Date 1988|Publisher  Favorite Recipes Press|Language English|Pages 207,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Beyond the Mediterranean diet,Layne Lieberman,cooking,First published in 2013,/works/OL19978635W?edition=ia%3Abeyondmediterran0000lieb,/authors/OL7595247A/Layne_Lieberman,//covers.openlibrary.org/b/olid/OL27158787M-M.jpg,Publish Date 2013|Language English|Pages 270,"Italy, France and Switzerland are leaders in longevity, with very low rates of heart disease, obesity, and diabetes. Yet they boast some of the world's most decadent foods! Lieberman shows how to combine superb food, a relaxed lifestyle, and exceptional healthy by making Europe's health secrets work for you!   Read more Read less",0 Want to read|0 Currently reading|0 Have read
