title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Hot diggity dogs,Stephanie Calmenson,dogs,First published in 2015,/works/OL20007473W,/authors/OL238086A/Stephanie_Calmenson,//covers.openlibrary.org/b/olid/OL28290677M-M.jpg,Publish Date 2015|Language English|Pages 99,"When a new hot dog stand opens in town, dog-lovers Kate and Lucie rush to try it out. The food is great, but the owners' dachshunds, Ketchup and Mustard, soon disappear and it is up to the girls to save the day, while evading boys and preparing for the Bark-in-the-Park dog competition.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Always faithful,William W. Putney,dogs,First published in 2001,/works/OL6028756W?edition=ia%3Aalwaysfaithfulme00putn,/authors/OL1514631A/William_W._Putney,//covers.openlibrary.org/b/olid/OL22449375M-M.jpg,Publish Date 2001|Publisher  Free Press|Language English|Pages 224,This edition doesn't have a description yet. Can you add one?,5 Want to read|0 Currently reading|1 Have read
The underdogs,Sara Hammel,dogs,First published in 2016,/works/OL20032644W?edition=ia%3Aunderdogs0000hamm,/authors/OL7609008A/Sara_Hammel,//covers.openlibrary.org/b/olid/OL27212686M-M.jpg,"Publish Date 2016|Publisher  Farrar, Straus & Giroux|Language English|Pages 310","hen a popular teen beauty s body is discovered by the pool at an elite tennis club, the regulars are shocked especially twelve-year-old Evie and her best friend, Chelsea. While everyone else is haunted by the teen s death, Evie and Chelsea jump on the case, dogging the footsteps of the lead detective as he investigates. As temperatures soar over the summer, tensions rise, fingers are pointed, and a heroic act sets in motion a chain of events readers will never see coming.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Mission : Adoption,Ellen Miles,dogs,First published in 2010,/works/OL24470617W?edition=ia%3Apatou0000mile,/authors/OL1385745A/Ellen_Miles,//covers.openlibrary.org/b/olid/OL32788384M-M.jpg,"Publish Date Mar 01, 2010|Publisher  Scholastic|Pages 80",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Kipper's Christmas Eve,Mick Inkpen,dogs,First published in 1999,/works/OL97022W?edition=ia%3Akipperschristmas00inkp,/authors/OL18710A/Mick_Inkpen,//covers.openlibrary.org/b/olid/OL30496M-M.jpg,Publish Date 2000|Publisher  Red Wagon Books|Language English,"Kipper the dog spends Christmas Eve selecting and decorating a tree, opening presents with friends, and waiting for Santa, all the while wondering if Christmas Day may be even better.   Read more Read less",4 Want to read|0 Currently reading|0 Have read
Me and My Pet (Me & My Pet),Heather Maisner,dogs,First published in 2007,/works/OL2961326W?edition=ia%3Adogshowtotrainyo0000mais,/authors/OL452336A/Heather_Maisner,//covers.openlibrary.org/b/olid/OL7402596M-M.jpg,"Publish Date April 5, 2007|Publisher  Oxford University Press|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
My Senator and Me,Edward M. Kennedy,dogs,First published in 2007,/works/OL28028404W,/authors/OL3506661A/Edward_M._Kennedy,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  DIANE Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Snow Day for Hannah,Linda Petrie Bunch,dogs,First published in 2011,/works/OL28031437W?edition=ia%3Asnowdayforhannah0000petr,/authors/OL7590353A/Linda_Petrie_Bunch,//covers.openlibrary.org/b/olid/OL38350990M-M.jpg,Publish Date 2011|Publisher  Book Club Productions|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Aggie the brave,Lori Ries,dogs,First published in 2010,/works/OL5836486W?edition=ia%3Aaggiebrave0000ries,/authors/OL1431037A/Lori_Ries,//covers.openlibrary.org/b/olid/OL23643028M-M.jpg,Publish Date 2010|Publisher  Charlesbridge|Language English,"Although Ben is worried about his dog Aggie when the veterinarian spays her and while she recovers, he laughs at her problems with the cone she must wear on her head until her stitches are removed.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Boys Are Dogs,Leslie Margolis,dogs,First published in 2008,/works/OL8755745W?edition=ia%3Aboysaredogs00scho,/authors/OL2980491A/Leslie_Margolis,//covers.openlibrary.org/b/olid/OL24403682M-M.jpg,Publish Date October 2009|Publisher  scholastic,"When her mother gets a new boyfriend, sixth-grader Annabelle gets to cope with a new town, a new school, and a new puppy and, while training her puppy, she decides to apply some of the same techniques to tame the unruly boys that are making her middle-school life miserable.   Read more Read less",2 Want to read|1 Currently reading|1 Have read
Canine rehabilitation & physical therapy,Darryl Millis,dogs,First published in 2003,/works/OL8391935W,/authors/OL2797215A/Darryl_Millis,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Saunders|Language English|Pages 526,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Sally goes to the farm,Stephen Huneck,dogs,First published in 2002,/works/OL451261W?edition=ia%3Asallygoestofarm0000hune,/authors/OL25450A/Stephen_Huneck,//covers.openlibrary.org/b/olid/OL18399405M-M.jpg,Publish Date 2002|Publisher  Abrams|Language English,"Sally, a black Labrador retriever, goes to a farm where she enjoys various activities.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Dog in the Dungeon (Animal Ark Hauntings #3),Ben M. Baglio,dogs,First published in 2002,/works/OL5688002W?edition=ia%3Adogindungeon0000bagl,/authors/OL1385747A/Ben_M._Baglio,//covers.openlibrary.org/b/olid/OL7512210M-M.jpg,Publish Date August 2002|Publisher  Scholastic Paperbacks|Language English|Pages 144,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
What's Alice Up to,Harley Jessup,dogs,First published in 1997,/works/OL1982925W?edition=ia%3Awhatsaliceupto0000jess,/authors/OL238563A/Harley_Jessup,//covers.openlibrary.org/b/olid/OL663299M-M.jpg,Publish Date 1997|Publisher  Viking|Language English,A young girl acts mysteriously all day as she prepares a surprise for her dog.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
Barbie Puppies #1,Danica Davidson,dogs,First published in 2017,/works/OL20820692W?edition=ia%3Abarbiepuppyparty0000davi,/authors/OL7492153A/Danica_Davidson,//covers.openlibrary.org/b/olid/OL28186809M-M.jpg,"Publish Date Feb 28, 2017|Publisher  Papercutz|Pages 64",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
"Hi-Ho, Tiny",Cari Meister,dogs,First published in 2015,/works/OL21715274W?edition=ia%3Ahihotiny0000meis,/authors/OL29714A/Cari_Meister,//covers.openlibrary.org/b/olid/OL29550425M-M.jpg,Publish Date 2017|Publisher  Penguin Publishing Group|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Teacher's pets,Stephanie Calmenson,dogs,First published in 2014,/works/OL19982791W,/authors/OL238086A/Stephanie_Calmenson,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Henry Holt & Company|Language English|Pages 114,"The girls are dismayed when their teacher is out sick and they have a substitute. Mr. Z makes goofy jokes and can't keep the class under control. Worst of all, he doesn't say anything when mean Darlene makes fun of Kate and Lucie. Luckily, once the girls turn into dogs, Kate and Lucie learn they can save the day--and even make a new friend.  The girls are dismayed when their teacher is out sick and they have a substitute, especially when Mr. Z makes goofy jokes and can't keep the class under control. The coauthor is Joanna Cole. Book #2   Read more Read less",1 Want to read|0 Currently reading|0 Have read
I Love You More Than My Phone,Dante Fabiero,dogs,First published in 2021,/works/OL21896054W,/authors/OL7640602A/Dante_Fabiero,/images/icons/avatar_book-sm.png,"Publish Date 2021|Publisher  Skyhorse Publishing Company, Incorporated|Language English|Pages 128",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Champ and Major,Joy McCullough,dogs,First published in 2021,/works/OL24319887W,/authors/OL7532242A/Joy_McCullough,//covers.openlibrary.org/b/olid/OL32183141M-M.jpg,"Publish Date Jan 19, 2021|Publisher  Dial Books|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cowboys Are Partly Human,John R. Erickson,dogs,First published in 1983,/works/OL175746W,/authors/OL22336A/John_R._Erickson,/images/icons/avatar_book-sm.png,Publish Date 1983|Publisher  Maverick Books|Language English|Pages 100,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Fetching,Kiera Stewart,dogs,First published in 2011,/works/OL15932727W?edition=ia%3Afetching0000stew,/authors/OL6940658A/Kiera_Stewart,//covers.openlibrary.org/b/olid/OL24838822M-M.jpg,Publish Date 2011|Publisher  Disney Hyperion|Language English,"Deeply humiliated by the leader of the popular crowd on the second day of eighth grade, Olivia, who has lived with her grandmother since her mother left the family, plots her revenge using dog training techniques.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
A dog's best friend,Lisa Rosenthal,dogs,First published in 1999,/works/OL14850512W?edition=ia%3Adogsbestfriendac0000rose_t4g5,/authors/OL19747A/Lisa_Rosenthal,//covers.openlibrary.org/b/olid/OL31710M-M.jpg,Publish Date 1999|Publisher  Chicago Review Press|Language English|Pages 166,"Over fifty activities and crafts and dozens of sidebars teach young children how to take care of their dogs while fostering a deep, long-lasting bond betwen child and dog.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
News for dogs,Lois Duncan,dogs,First published in 2009,/works/OL15679437W?edition=ia%3Anewsfordogs00dunc,/authors/OL26633A/Lois_Duncan,//covers.openlibrary.org/b/olid/OL24768007M-M.jpg,Publish Date 2009|Publisher  Scholastic|Language English|Pages 217,"Moving on to her latest venture, Andi is excited when her newspaper for dogs becomes a big success, but when a group of evil dognappers use it to kidnap the pooches she knows and loves, Andi must do everything she can to catch the culprits and return all the dogs back to their rightful owners.   Read more Read less",0 Want to read|0 Currently reading|2 Have read
The Grinch meets his Max,Antonia D. Bryan,dogs,First published in 1998,/works/OL16023288W?edition=ia%3Agrinchmeetshisma00brya,/authors/OL5113170A/Antonia_D._Bryan,//covers.openlibrary.org/b/olid/OL24926895M-M.jpg,Publish Date 1998|Publisher  Random House/The Jim Henson Co.|Language English|Pages 40,"No matter what the Grinch does, he can't seem to rid himself of a friendly, playful puppy.   Read more Read less",6 Want to read|0 Currently reading|1 Have read
Bigger,Patricia Calvert,dogs,First published in 1995,/works/OL17687906W?edition=ia%3Abiggeraladdinhis00patr,/authors/OL22162A/Patricia_Calvert,//covers.openlibrary.org/b/olid/OL7730399M-M.jpg,"Publish Date July 1, 2003|Publisher  Aladdin|Language English|Pages 144",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Lessons from a girl's best friend,Michelle McKinney Hammond,dogs,First published in 2008,/works/OL1817701W?edition=ia%3Alessonsfromgirls00mcki_0,/authors/OL217945A/Michelle_McKinney_Hammond,//covers.openlibrary.org/b/olid/OL16900579M-M.jpg,Publish Date 2008|Publisher  Harvest House Publishers|Language English,This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
Dog on his bus,Eric Seltzer,dogs,First published in 2012,/works/OL16506061W?edition=ia%3Adogonhisbus0000selt,/authors/OL454295A/Eric_Seltzer,//covers.openlibrary.org/b/olid/OL25202537M-M.jpg,Publish Date 2012|Publisher  Penguin Young Readers|Language English,Dog loves being a bus driver as he diligently drops off animal passengers at their stops.   Read more Read less,5 Want to read|1 Currently reading|5 Have read
