title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Borders Witch Hunt,Mary Craig,psychology,First published in 2020,/works/OL21676310W,/authors/OL7939514A/Mary_Craig,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Luath Press Limited|Language English|Pages 224,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Logic of Feeling,Luke Munn,psychology,First published in 2020,/works/OL21695470W,/authors/OL8300820A/Luke_Munn,/images/icons/avatar_book-sm.png,"Publish Date 2020|Publisher  Rowman & Littlefield Publishers, Incorporated|Language English|Pages 144",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Neurocognitive Mechanisms,Gualtiero Piccinini,psychology,First published in 2020,/works/OL21695602W,/authors/OL8074675A/Gualtiero_Piccinini,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Oxford University Press|Language English|Pages 416,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Me Time,Jessica Sanders,psychology,First published in 2021,/works/OL21695494W,/authors/OL7680675A/Jessica_Sanders,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Quarto Publishing Group UK|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ultimate Guide to the Witch's Wheel of the Year,Anjou Kiernan,psychology,First published in 2021,/works/OL21695495W,/authors/OL7896052A/Anjou_Kiernan,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Quarto Publishing Group USA|Language English|Pages 208,This edition doesn't have a description yet. Can you add one?,6 Want to read|0 Currently reading|0 Have read
Mind and Spirit,Tanya Marie Luhrmann,psychology,First published in 2020,/works/OL21695454W,/authors/OL8300815A/Tanya_Marie_Luhrmann,/images/icons/avatar_book-sm.png,"Publish Date 2020|Publisher  Wiley & Sons, Limited, John|Language English|Pages 168",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Simple Guide to Mindfulness at Work and Home,Gillian Higgins,psychology,First published in 2020,/works/OL21862555W,/authors/OL7300191A/Gillian_Higgins,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  RedDoor Publishing Limited|Language English|Pages 288,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Grit Factor,Shannon Huffman Polson,psychology,First published in 2020,/works/OL21862437W,/authors/OL8352075A/Shannon_Huffman_Polson,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Harvard Business Review Press|Language English|Pages 240,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Be Your Own Heroine,Sophie Andrews,psychology,First published in 2020,/works/OL21666580W,/authors/OL3077885A/Sophie_Andrews,//covers.openlibrary.org/b/olid/OL29468109M-M.jpg,Publish Date 2020|Publisher  Ryland Peters & Small|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Taking Sides,Edwin Gantt,psychology,First published in 2015,/works/OL21813290W,/authors/OL8337324A/Edwin_Gantt,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  McGraw-Hill Education|Language English|Pages 336,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
