title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Standard Vocal Literature - Soprano,,music,First published in 2002,/works/OL11019481M,,/images/icons/avatar_book-sm.png,"Publish Date August 15, 2002|Publisher  Hal Leonard Corporation|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
50 Classic Love Songs,,music,First published in 1999,/works/OL10961095M,,/images/icons/avatar_book-sm.png,Publish Date July 1999|Publisher  Warner Bros Pubns,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ragged Glory,,music,First published in 1999,/works/OL10961175M,,/images/icons/avatar_book-sm.png,Publish Date July 1999|Publisher  Warner Bros Pubns|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Contemporary Piano Solos,,music,First published in 1999,/works/OL10961046M,,/images/icons/avatar_book-sm.png,Publish Date July 1999|Publisher  Warner Bros Pubns|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Best of Aerosmith,,music,First published in 1999,/works/OL10961024M,,//covers.openlibrary.org/b/olid/OL10961024M-M.jpg,Publish Date July 1999|Publisher  Warner Bros Pubns|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Broadway Music Collection,,music,First published in 1999,/works/OL10960898M,,/images/icons/avatar_book-sm.png,Publish Date July 1999|Publisher  Warner Bros Pubns,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
60'S Countdown,,music,First published in 1999,/works/OL10961099M,,/images/icons/avatar_book-sm.png,Publish Date July 1999|Publisher  Warner Bros Pubns|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
New Home Library,,music,First published in 1999,/works/OL10961258M,,/images/icons/avatar_book-sm.png,Publish Date July 1999|Publisher  Warner Bros Pubns|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
San Francisco Days,,music,First published in 1999,/works/OL10961133M,,/images/icons/avatar_book-sm.png,Publish Date July 1999|Publisher  Warner Bros Pubns|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hot Pop Singles of 1996,,music,First published in 1999,/works/OL10961244M,,/images/icons/avatar_book-sm.png,Publish Date July 1999|Publisher  Warner Bros Pubns|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Culture Swing,,music,First published in 1999,/works/OL10961128M,,/images/icons/avatar_book-sm.png,Publish Date July 1999|Publisher  Warner Bros Pubns|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
