title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Critiques of God,Peter Adam Angeles,religion,First published in 1976,/works/OL4934177W?edition=ia%3Acritiquesofgod0000unse,/authors/OL1060251A/Peter_Adam_Angeles,//covers.openlibrary.org/b/olid/OL20557718M-M.jpg,Publish Date 1976|Publisher  Prometheus Books|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
After God,Don Cupitt,religion,First published in 1997,/works/OL2652109W?edition=ia%3Aaftergodfutureof0000cupi,/authors/OL386716A/Don_Cupitt,//covers.openlibrary.org/b/olid/OL1005273M-M.jpg,Publish Date 1997|Publisher  Basic Books|Language English|Pages 143,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The War of the Jesus and Darwin Fishes,John C. Caiazza,religion,First published in 2007,/works/OL9503044W?edition=ia%3Awarofjesusdarwin0000caia,/authors/OL3515486A/John_C._Caiazza,//covers.openlibrary.org/b/olid/OL10936671M-M.jpg,"Publish Date June 14, 2007|Publisher  Transaction Publishers|Language English|Pages 188",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
By the Kyng and the Quene,England and Wales. Sovereign (1553-1558 ...,religion,First published in 1555,/works/OL11440491W,/authors/OL4811166A/England_and_Wales._Sovereign_(1553-1558_Mary_I),/images/icons/avatar_book-sm.png,Publish Date 1557|Publisher  In ædibus Iohannis Cawodi Tipographi Regiæ Maiestatis|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
General education,Department of Education and Science,religion,First published in 2000,/works/OL12179773W,/authors/OL5292927A/Department_of_Education_and_Science,/images/icons/avatar_book-sm.png,Publish Date 2000|Publisher  Stationery Office|Language English|Pages 47,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Jesus in Beijing: how Christianity is transforming China and changing the global balance of power,David Aikman,religion,First published in 2003,/works/OL2708721W?edition=ia%3Ajesusinbeijingho00aikm,/authors/OL396061A/David_Aikman,//covers.openlibrary.org/b/olid/OL19138044M-M.jpg,"Publish Date 2003|Publisher  Regnery Pub.,              Distributed to the trade by National Book Network|Language English|Pages 344","An unreported tectonic shift is happening in global politics -- and it's driven by religion. Within the next thirty years, one-third of China's population could be Christian, making China one of the largest Christian nations in the world. These Christians could also be China's leaders, guiding the largest economy in the world. David Aikman recounts the fascinating story of how Christianity began in China (even predating Francis Xavier and the Jesuits), the bloody anti-Christian persecutions (especially under the Communist), the revival of an underground Christian movement led by brave men and women risking death, and the flowering of Christianity today -- though still under persecution. - Publisher.   Read more Read less",3 Want to read|0 Currently reading|0 Have read
God's Little Book of Peace,Richard Daly,religion,First published in 2007,/works/OL258425W?edition=ia%3Agodslittlebookof0000daly_c6z7,/authors/OL2622070A/Richard_Daly,//covers.openlibrary.org/b/olid/OL22667197M-M.jpg,Publish Date 2007|Publisher  Collins|Language English,"'Our first step in finding true peace is in getting to know God.'In a world where distress and anxiety have become the norms, how can we truly experience peace in a seemingly peaceless world?Harmony among nations and between people struck by terror and disaster is often hard to come by. Yet in the midst of turmoil, peace can still be achieved. It is possible to live in a world without peace, and yet still be in peace. Such an experience only comes from knowing God. This small volume is designed to provide you with insightful words to help you discover true peace for yourself. Open this book at any page and be inspired:'Never feel guilty about taking a break – God didn't. Time taken in rest replenishes your soul and aids a peaceful spirit.''Live one peaceful day at a time. Remember, yesterday is gone and tomorrow is unborn; all you have is today.'   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Worldwide Laws of Life,John Marks Templeton,religion,First published in 1997,/works/OL277595W?edition=ia%3Aworldwidelawsofl0000temp,/authors/OL2631553A/John_Marks_Templeton,//covers.openlibrary.org/b/olid/OL8713972M-M.jpg,Publish Date June 1997|Publisher  Templeton Foundation Press|Language English|Pages 528,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Islamic Religious Education in Europe,Leni Franken,religion,First published in 2021,/works/OL25769313W,/authors/OL8000869A/Leni_Franken,/images/icons/avatar_book-sm.png,Publish Date 2023|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Iroquois folk lore,"Beauchamp, William Martin",religion,First published in 1922,/works/OL3604780W?edition=ia%3Airoquoisfolklore00beau,/authors/OL611442A/Beauchamp_William_Martin,//covers.openlibrary.org/b/olid/OL13499542M-M.jpg,Publish Date 1922|Publisher  The Dehler press|Pages 247,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
