title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Songs of the spirit,Verna Benjamin,poetry,First published in 2005,/works/OL13018968W,/authors/OL5929850A/Verna_Benjamin,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  First Choice Books|Language English|Pages 114,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Kārvān-i nūr,Ghulam Mustafa Farooqi,poetry,First published in 1971,/works/OL13000130W,/authors/OL5913879A/Ghulam_Mustafa_Farooqi,/images/icons/avatar_book-sm.png,Publish Date 1971|Publisher  All-India Hindi Urdu Sangam|Language Urdu|Pages 80,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
La poésie érotique,Georges Pillement,poetry,First published in 1970,/works/OL1296755W,/authors/OL131630A/Georges_Pillement,/images/icons/avatar_book-sm.png,Publish Date 1970|Publisher  L'Or du temps|Language French|Pages 198,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Y el tiempo se hizo carne,Lope Mateo,poetry,First published in 1948,/works/OL1309046W,/authors/OL132978A/Lope_Mateo,/images/icons/avatar_book-sm.png,Publish Date 1948|Publisher  Publicaciones Españolas|Language Spanish|Pages 173,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Paisley Poets: With Brief Memoirs of Them, and Selections from Their Poetry",Robert Brown,poetry,First published in 1890,/works/OL13113088W?edition=ia%3Apaisleypoetswit01browgoog,/authors/OL6004845A/Robert_Brown,//covers.openlibrary.org/b/olid/OL20449982M-M.jpg,Publish Date 1890|Publisher  J.&J. Cook|Pages 593,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Divânçe-i ilâhiyat,Üsküdarlı Mustafa Maʻnevi,poetry,First published in 2003,/works/OL12997812W,/authors/OL5912005A/Üsküdarlı_Mustafa_Maʻnevi,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Kaknüs|Language Turkish|Pages 173,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sarang an e kkot i toeŏ,Suk-nyŏ Kang,poetry,First published in 1999,/works/OL12998224W,/authors/OL5912366A/Suk-nyŏ_Kang,/images/icons/avatar_book-sm.png,Publish Date 1999|Publisher  Choŭn Midiŏ|Language Korean|Pages 158,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Form in modern poetry,Herbert Edward Read,poetry,First published in 1964,/works/OL13111508W,/authors/OL117497A/Herbert_Edward_Read,/images/icons/avatar_book-sm.png,Publish Date 1964|Publisher  Vision Press|Language English|Pages 81,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Masnavī 'ālam-i faiz̤,Muḥammad 'Abdul Ghanī Quraishī,poetry,First published in 1957,/works/OL13041761W,/authors/OL5949433A/Muḥammad_'Abdul_Ghanī_Quraishī,/images/icons/avatar_book-sm.png,Publish Date 1957|Publisher  Ahmad 'Ali al-Qadri|Language Urdu|Pages 298,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
En chemin vers le royaume,Katia Granoff,poetry,First published in 1987,/works/OL1284262W,/authors/OL130066A/Katia_Granoff,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  C. Bourgois|Language French|Pages 218,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
